time,bid,bid_depth,bid_depth_total,offer,offer_depth,offer_depth_total
20170111T110658,159.2,500,211263,159.3,7187,372947
20170111T110658,159.2,500,211863,159.3,6819,373193
20170111T110658,159.2,800,212163,159.3,6819,373193
20170111T110658,159.2,800,212163,159.3,6037,372411
20170111T110658,159.2,1100,212463,159.3,6037,372411
20170111T110658,159.2,800,212470,159.3,6037,372411
20170111T110659,159.2,300,213696,159.3,6037,372411
20170111T110659,159.2,1100,214496,159.3,6037,372411
20170111T110659,159.2,300,213696,159.3,6037,372411
20170111T110700,159.1,9038,213832,159.3,6037,372779
20170111T110700,159.1,8731,214325,159.3,6037,372779
20170111T110702,159.1,8731,200945,159.3,6809,374151
20170111T110704,159.1,8731,215460,159.3,7461,374803
20170111T110706,159.1,8731,215461,159.3,7829,375171
20170111T110707,159.1,17138,223868,159.3,7829,375171
20170111T110717,159.2,310,224178,159.3,7829,375171
20170111T110717,159.2,860,224728,159.3,7829,375171
20170111T110717,159.2,1660,225528,159.3,7829,375171
20170111T110717,159.2,1660,224728,159.3,7461,374803
20170111T110717,159.2,1960,225335,159.3,7461,374803
20170111T110717,159.2,2450,225825,159.3,7461,374803
20170111T110717,159.2,2450,225825,159.3,8099,375257
20170111T110721,159.2,1900,225275,159.3,8099,375257
20170111T110721,159.2,1410,224785,159.3,8099,375257
20170111T110723,159.2,610,223985,159.3,8099,375257
20170111T110724,159.2,310,216278,159.3,8099,375257
20170111T110745,159.2,1110,217738,159.3,8099,375257
20170111T110747,159.2,1429,218057,159.3,8099,375257
20170111T110750,159.2,2029,218657,159.3,8099,375257
20170111T110750,159.2,2329,218957,159.3,8099,375257
20170111T110750,159.2,2629,219257,159.3,8099,375257
20170111T110750,159.2,3229,219857,159.3,8099,375257
20170111T110750,159.2,3229,219857,159.3,7799,374957
20170111T110750,159.2,3529,220157,159.3,7799,374957
20170111T110750,159.2,4129,220757,159.3,7799,374957
20170111T110750,159.2,4129,221041,159.3,7199,374357
20170111T110754,159.2,4129,221041,159.3,7499,374657
20170111T110755,159.2,4129,221041,159.3,6931,374089
20170111T110801,159.2,4129,221041,159.3,6368,373526
20170111T110802,159.2,4129,221041,159.3,5768,372926
20170111T110802,159.2,4129,221041,159.3,5468,372626
20170111T110802,159.2,4129,221041,159.3,5168,372326
20170111T110805,159.2,4129,221041,159.3,4368,371526
20170111T110805,159.2,4129,221041,159.3,5168,372326
20170111T110809,159.2,4129,221041,159.3,5468,372626
20170111T110809,159.2,4129,221041,159.3,6068,373226
20170111T110809,159.2,4129,221041,159.3,6368,373526
20170111T110809,159.2,4129,221041,159.3,6418,373576
20170111T110809,159.2,4129,221041,159.3,6930,374088
20170111T110809,159.2,3829,220741,159.3,6930,374088
20170111T110809,159.2,3029,219941,159.3,6930,374088
20170111T110809,159.2,2429,219341,159.3,6930,374088
20170111T110809,159.2,2429,219341,159.3,6292,373450
20170111T110810,159.2,3229,220141,159.3,6292,373450
20170111T110810,159.2,3229,220141,159.3,6242,373400
20170111T110830,159.2,3229,220141,159.3,7064,374222
20170111T110831,159.2,2919,219831,159.3,7064,373622
20170111T110831,159.2,2879,219791,159.3,7064,373622
20170111T110831,159.2,2079,218991,159.3,7064,373622
20170111T110831,159.2,2991,219619,159.3,7064,373622
20170111T110831,159.2,3791,220419,159.3,7064,373622
20170111T110833,159.2,3834,220462,159.3,7064,373622
20170111T110833,159.2,4534,221162,159.3,7064,373622
20170111T110836,159.2,3834,220462,159.3,7064,373622
20170111T110836,159.2,3791,220419,159.3,7064,373622
20170111T110837,159.2,3512,220140,159.3,7064,373622
20170111T110837,159.2,2912,219540,159.3,7064,373622
20170111T110837,159.2,2612,219240,159.3,7064,373622
20170111T110837,159.2,2312,218940,159.3,7064,373622
20170111T110837,159.2,1712,218340,159.3,7064,373622
20170111T110837,159.2,1391,218019,159.3,7064,373622
20170111T110837,159.2,591,217219,159.3,7064,373622
20170111T110837,159.2,914,217542,159.3,7064,373622
20170111T110838,159.2,985,217613,159.3,7064,373622
20170111T110839,159.2,1785,218413,159.3,7064,373622
20170111T110843,159.2,2385,219013,159.3,7064,373622
20170111T110843,159.2,2985,219613,159.3,7064,373622
20170111T110843,159.2,2385,219013,159.3,7064,373622
20170111T110847,159.2,2314,219226,159.3,7064,373622
20170111T110849,159.2,1514,218426,159.3,7064,373622
20170111T110849,159.2,914,217826,159.3,7064,373622
20170111T110852,159.2,1714,218626,159.3,7064,373622
20170111T110856,159.2,1123,218035,159.3,7064,373622
20170111T110856,159.2,800,217712,159.3,7064,373622
20170111T110856,159.2,794,217706,159.3,7064,373622
20170111T110856,159.1,9982,216912,159.3,7064,373622
20170111T110856,159.1,9982,216912,159.3,7664,374222
20170111T110856,159.1,9675,216605,159.3,7664,374222
20170111T110856,159.1,8875,215205,159.3,7664,374222
20170111T110856,159.1,8591,216321,159.3,7664,374222
20170111T110856,159.1,8591,216321,159.3,8032,374590
20170111T110856,159.1,8591,216321,159.3,8082,374640
20170111T110856,159.1,8591,216321,159.3,7482,374040
20170111T110856,159.2,824,217145,159.3,7482,374040
20170111T110856,159.2,1618,219470,159.3,7482,374040
20170111T110902,159.2,1956,218715,159.3,7482,374040
20170111T110902,159.2,1956,218715,159.3,7114,373672
20170111T110902,159.2,1162,217921,159.3,7114,373672
20170111T110902,159.2,1956,219000,159.3,7114,373672
20170111T110903,159.2,1162,218206,159.3,7114,373672
20170111T110903,159.2,1956,219000,159.3,7114,373672
20170111T110903,159.2,1162,218206,159.3,7114,373672
20170111T110905,159.2,1956,219000,159.3,7114,373672
20170111T110905,159.2,2256,219300,159.3,7114,373672
20170111T110905,159.2,2906,219950,159.3,7114,373672
20170111T110905,159.2,2906,219950,159.3,7064,373622
20170111T110905,159.2,3206,220250,159.3,7064,373622
20170111T110905,159.2,3206,220250,159.3,6552,373110
20170111T110905,159.2,3806,220850,159.3,6552,373110
20170111T110905,159.2,4106,221150,159.3,6552,373110
20170111T110905,159.2,4706,221750,159.3,6552,373110
20170111T110907,159.2,4406,221450,159.3,6552,373110
20170111T110907,159.2,3806,220850,159.3,6552,373110
20170111T110909,159.2,3012,220056,159.3,6552,373110
20170111T110909,159.2,2412,219456,159.3,6552,373110
20170111T110911,159.2,3206,220250,159.3,6552,373110
20170111T110911,159.2,2412,219456,159.3,6552,373110
20170111T110912,159.2,3206,220250,159.3,6552,373110
20170111T110917,159.2,3306,220219,159.3,6552,373386
20170111T110918,159.2,2512,219425,159.3,6552,373386
20170111T110919,159.2,3306,220350,159.3,6552,373386
20170111T110926,159.2,3906,220950,159.3,6552,373386
20170111T110927,159.2,4506,221550,159.3,6552,373110
20170111T110927,159.2,4806,221850,159.3,6552,373110
20170111T110927,159.2,4806,221850,159.3,5752,372310
20170111T110927,159.2,4806,221850,159.3,6552,373110
20170111T110931,159.2,4994,222038,159.3,6552,373110
20170111T110934,159.2,4994,222038,159.3,5952,372510
20170111T110935,159.2,4994,222038,159.3,5152,371710
20170111T110935,159.2,4994,222038,159.3,5952,372510
20170111T110939,159.2,4994,222038,159.3,5152,371710
20170111T110939,159.2,4994,222038,159.3,5952,372510
20170111T110945,159.2,4994,221907,159.3,5152,371710
20170111T110945,159.2,4994,221907,159.3,5952,372510
20170111T110949,159.2,4994,221907,159.3,5152,371710
20170111T110954,159.2,4994,222159,159.3,5952,372510
20170111T111004,159.2,4994,223661,159.3,5652,372210
20170111T111007,159.2,4994,223661,159.3,5857,372415
20170111T111013,159.2,4994,223661,159.3,5057,371615
20170111T111013,159.2,4994,223661,159.3,4757,371315
20170111T111013,159.2,4994,223661,159.3,4457,371015
20170111T111013,159.2,4994,223661,159.3,3685,370243
20170111T111016,159.2,4994,223530,159.3,4485,371043
20170111T111017,159.2,4994,223530,159.3,3685,370243
20170111T111025,159.2,4994,223661,159.3,3085,369643
20170111T111029,159.2,4994,224183,159.3,3685,370243
20170111T111029,159.2,4994,224183,159.3,3085,369643
20170111T111041,159.2,4170,223359,159.3,3085,370119
20170111T111048,159.2,4170,223228,159.3,3559,370593
20170111T111048,159.2,4170,223228,159.3,4159,371193
20170111T111100,159.2,4170,223359,159.3,4959,371993
20170111T111100,159.2,4170,223359,159.3,4159,371193
20170111T111100,159.2,4170,223359,159.3,4687,371721
20170111T111108,159.2,4170,223359,159.3,5487,372521
20170111T111108,159.2,4170,223359,159.3,5537,372571
20170111T111108,159.2,4170,223359,159.3,5487,372521
20170111T111108,159.2,3832,223021,159.3,5487,372521
20170111T111108,159.2,3532,222721,159.3,5487,372521
20170111T111108,159.2,2882,222071,159.3,5487,372521
20170111T111108,159.2,2582,221771,159.3,5487,372521
20170111T111108,159.2,2482,221671,159.3,5487,372521
20170111T111108,159.2,1688,220877,159.3,5487,372521
20170111T111108,159.2,1088,220277,159.3,5487,372521
20170111T111108,159.2,488,219677,159.3,5487,372521
20170111T111108,159.2,188,219377,159.3,5487,372521
20170111T111108,159.1,10636,219189,159.3,5487,372521
20170111T111108,159.1,10636,219189,159.2,830,373351
20170111T111108,159.1,10114,218667,159.2,830,374851
20170111T111108,159.1,9829,218382,159.2,830,375451
20170111T111108,159.1,9522,218875,159.2,830,375451
20170111T111108,159.1,9522,218875,159.3,8201,374621
20170111T111108,159.1,9522,218875,159.3,8569,373589
20170111T111108,159.1,9522,218875,159.3,9569,373589
20170111T111108,159.1,9522,217690,159.2,600,375589
20170111T111108,159.1,8922,217090,159.2,600,376189
20170111T111108,159.1,8922,217090,159.2,900,376489
20170111T111108,159.1,8922,217090,159.2,1200,376789
20170111T111108,159.1,8922,217090,159.2,1800,377389
20170111T111108,159.1,8359,216527,159.2,1800,377389
20170111T111108,159.1,8359,216527,159.2,1200,376789
20170111T111108,159.1,8359,216527,159.2,2000,377589
20170111T111108,159.1,8359,216527,159.2,2307,378117
20170111T111108,159.1,7745,215913,159.2,2307,378117
20170111T111108,159.1,7745,215913,159.2,2000,377810
20170111T111108,159.1,7745,215913,159.2,1700,377510
20170111T111108,159.1,7745,215913,159.2,1400,377210
20170111T111108,159.1,7745,215913,159.2,1107,376917
20170111T111108,159.1,7745,215913,159.2,800,376610
20170111T111108,159.1,7745,216527,159.2,1005,376010
20170111T111108,159.1,7745,216527,159.2,205,374356
20170111T111108,159.1,7085,215867,159.2,205,374356
20170111T111108,159.1,7085,217427,159.3,9240,372277
20170111T111108,159.2,650,218077,159.3,9240,372277
20170111T111108,159.2,650,218077,159.3,8626,371663
20170111T111108,159.2,950,218977,159.3,8626,372277
20170111T111108,159.2,1750,220237,159.3,8626,372277
20170111T111108,159.2,1750,220765,159.3,8098,371749
20170111T111108,159.2,1100,220115,159.3,8098,371749
20170111T111109,159.2,1100,221022,159.3,7276,370927
20170111T111110,159.2,1400,219922,159.3,7276,371309
20170111T111116,159.2,1791,220182,159.3,7276,373017
20170111T111116,159.2,2391,220782,159.3,7276,373017
20170111T111116,159.2,1791,220182,159.3,7276,373017
20170111T111118,159.2,2091,220613,159.3,7276,373017
20170111T111118,159.2,2691,221496,159.3,7276,373017
20170111T111118,159.2,2691,221496,159.3,6276,373017
20170111T111118,159.2,2691,221496,159.3,7040,373781
20170111T111118,159.2,2691,221496,159.3,7862,374603
20170111T111118,159.2,2691,221496,159.3,7859,374600
20170111T111121,159.2,3291,222096,159.3,7859,374600
20170111T111121,159.2,3841,222646,159.3,7859,374600
20170111T111121,159.2,3291,222096,159.3,7859,374600
20170111T111124,159.2,3291,222096,159.3,8859,374600
20170111T111138,159.2,3291,222096,159.3,7859,374600
20170111T111144,159.2,3291,222096,159.3,8859,374600
20170111T111144,159.2,3291,221965,159.3,9692,375433
20170111T111145,159.2,3291,221965,159.3,8692,375433
20170111T111147,159.2,2991,221665,159.3,8692,375433
20170111T111151,159.2,2991,221796,159.3,9692,375433
20170111T111153,159.2,2991,221796,159.3,8692,375433
20170111T111156,159.2,3291,221381,159.3,8692,375433
20170111T111159,159.2,3291,221381,159.3,7892,374633
20170111T111200,159.2,3291,221381,159.3,8892,374633
20170111T111200,159.2,3291,221381,159.3,7892,374633
20170111T111206,159.2,3291,221381,159.3,8892,374633
20170111T111207,159.2,3291,221381,159.3,7892,374633
20170111T111207,159.2,2991,221081,159.3,7892,374633
20170111T111211,159.2,2691,220781,159.3,7892,374633
20170111T111211,159.2,1891,219981,159.3,7892,374633
20170111T111211,159.2,1591,219681,159.3,7892,374633
20170111T111211,159.2,991,219081,159.3,7892,374633
20170111T111211,159.2,391,218481,159.3,7892,374633
20170111T111211,159.1,9877,218090,159.3,7892,374633
20170111T111211,159.1,9877,217190,159.3,8492,375233
20170111T111211,159.1,9877,217190,159.2,300,375533
20170111T111211,159.1,9877,217190,159.2,900,376133
20170111T111211,159.1,9877,217190,159.2,1700,376933
20170111T111211,159.1,9877,217190,159.2,2000,377233
20170111T111211,159.1,9877,217190,159.2,2600,377833
20170111T111211,159.1,9877,217190,159.2,2900,378133
20170111T111211,159.1,9277,216590,159.2,2900,378933
20170111T111211,159.1,8994,216307,159.2,2900,378933
20170111T111211,159.1,8994,216307,159.2,3400,379433
20170111T111211,159.1,8466,215779,159.2,3400,379433
20170111T111211,159.1,8159,215472,159.2,3400,379433
20170111T111211,159.1,7545,215658,159.2,3400,378566
20170111T111211,159.1,7545,215658,159.2,3707,378873
20170111T111211,159.1,7545,215658,159.2,4307,379473
20170111T111211,159.1,7545,215658,159.2,4007,379173
20170111T111211,159.1,7545,215658,159.2,4507,379673
20170111T111211,159.1,7545,215658,159.2,3907,379073
20170111T111211,159.1,7545,215658,159.2,3607,378773
20170111T111211,159.1,7545,215658,159.2,3107,378273
20170111T111211,159.1,7545,215658,159.2,2607,377773
20170111T111211,159.1,7545,216272,159.2,1807,376973
20170111T111211,159.1,7545,216272,159.2,2607,377391
20170111T111211,159.1,7545,216272,159.2,2307,377091
20170111T111211,159.1,7545,216272,159.2,1784,376568
20170111T111211,159.1,7545,216272,159.2,984,375768
20170111T111211,159.1,7545,216272,159.2,907,375691
20170111T111211,159.1,8450,217177,159.2,907,375691
20170111T111211,159.1,8450,218082,159.2,600,375384
20170111T111211,159.1,8450,218082,159.3,10439,374784
20170111T111211,159.1,8450,218082,159.3,9839,374184
20170111T111211,159.2,490,219172,159.3,9839,374184
20170111T111211,159.2,490,219172,159.3,9225,374970
20170111T111211,159.2,490,220072,159.3,8392,374437
20170111T111211,159.2,490,220072,159.3,8320,374365
20170111T111211,159.2,490,220072,159.3,7631,373676
20170111T111211,159.2,490,219912,159.3,6809,372854
20170111T111211,159.2,490,220445,159.3,6276,372321
20170111T111212,159.1,10644,220862,159.3,6276,372635
20170111T111212,159.1,10044,220262,159.3,6276,372635
20170111T111212,159.1,9737,219955,159.3,6276,372635
20170111T111212,159.2,300,220255,159.3,6276,372635
20170111T111212,159.2,77,220032,159.3,6276,370927
20170111T111212,159.2,77,220032,159.3,6875,371526
20170111T111212,159.2,77,220032,159.3,6276,370927
20170111T111212,159.1,9737,219955,159.3,6276,370927
20170111T111212,159.1,9737,219955,159.3,6876,371527
20170111T111212,159.1,9204,219422,159.3,6876,371527
20170111T111212,159.1,9204,219422,159.3,7409,372060
20170111T111212,159.1,9204,219422,159.2,533,372982
20170111T111212,159.1,9204,219422,159.3,8023,371049
20170111T111212,159.1,9737,219955,159.3,8023,371049
20170111T111212,159.1,10337,220555,159.3,8023,371049
20170111T111212,159.2,700,221255,159.3,8023,371049
20170111T111212,159.2,700,221255,159.3,7423,371849
20170111T111212,159.2,700,221255,159.3,6809,371235
20170111T111212,159.2,700,219855,159.3,6276,370702
20170111T111213,159.2,700,219855,159.3,7276,371316
20170111T111214,159.1,10337,219155,159.3,7276,370416
20170111T111214,159.1,10644,219462,159.3,7276,370416
20170111T111214,159.1,10337,220555,159.3,7276,370416
20170111T111214,159.2,550,221105,159.3,7276,370416
20170111T111214,159.2,1729,222891,159.3,7276,370416
20170111T111214,159.2,2529,223691,159.3,7276,370416
20170111T111214,159.2,3129,224291,159.3,7276,370416
20170111T111214,159.2,3779,224941,159.3,7276,370416
20170111T111214,159.2,4079,225241,159.3,7276,370416
20170111T111214,159.2,4679,225841,159.3,7276,370416
20170111T111214,159.2,4679,225841,159.3,6276,370416
20170111T111214,159.2,5279,226441,159.3,6276,370416
20170111T111214,159.2,5579,226741,159.3,6276,370416
20170111T111214,159.2,5879,227041,159.3,6276,370416
20170111T111214,159.2,5879,227041,159.3,5976,370116
20170111T111214,159.2,5879,227041,159.3,5608,369748
20170111T111214,159.2,5879,227326,159.3,5080,369220
20170111T111214,159.2,6582,227898,159.3,5080,369220
20170111T111217,159.2,6682,226598,159.3,5080,370928
20170111T111219,159.2,6032,226438,159.3,5080,370928
20170111T111219,159.2,5482,225888,159.3,5080,370928
20170111T111221,159.2,5482,226019,159.3,6080,370928
20170111T111221,159.2,5482,226019,159.3,6902,371750
20170111T111221,159.2,5482,226019,159.3,5902,371750
20170111T111221,159.2,5482,226019,159.3,6751,372599
20170111T111228,159.2,4779,223709,159.3,6751,372599
20170111T111230,159.2,4779,223709,159.3,7284,373132
20170111T111230,159.2,4779,223709,159.3,7709,373557
20170111T111232,159.2,4779,223709,159.3,6909,372757
20170111T111232,159.2,4779,223709,159.3,7909,372757
20170111T111232,159.2,4779,223709,159.3,6909,372757
20170111T111232,159.2,4779,223709,159.3,6309,372157
20170111T111233,159.2,4779,223709,159.3,5709,371557
20170111T111233,159.2,4779,223709,159.3,5409,371257
20170111T111233,159.2,3600,222530,159.3,5409,371257
20170111T111233,159.2,2800,221730,159.3,5409,371257
20170111T111233,159.2,2779,221709,159.3,5409,371257
20170111T111233,159.2,2779,221709,159.3,5709,371557
20170111T111233,159.2,2779,221709,159.3,6509,372357
20170111T111233,159.2,2200,221130,159.3,6509,372357
20170111T111233,159.2,2600,221530,159.3,6509,372357
20170111T111233,159.2,3200,222130,159.3,6509,372357
20170111T111233,159.2,3779,222709,159.3,6509,372357
20170111T111233,159.2,3179,222109,159.3,6509,372357
20170111T111238,159.2,3179,222109,159.3,7509,372357
20170111T111239,159.2,3179,222109,159.3,6509,372357
20170111T111246,159.2,3179,221978,159.3,7509,372357
20170111T111247,159.2,3179,221978,159.3,6509,372357
20170111T111248,159.2,3179,221978,159.3,7109,372957
20170111T111253,159.2,3179,221978,159.3,8109,372957
20170111T111255,159.2,3179,222109,159.3,7109,372957
20170111T111301,159.2,3179,222109,159.3,8109,372957
20170111T111301,159.2,3474,221744,159.3,8109,372957
20170111T111310,159.2,3474,221744,159.3,7260,372108
20170111T111312,159.2,3474,221744,159.3,6727,371575
20170111T111313,159.2,3349,221619,159.3,6727,371575
20170111T111317,159.2,3349,221488,159.3,6932,371780
